Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
03/11/2022,Ages_50-64_yrs,58768706,23.1,23.1,51149681,92.3,80.3,23.6,23.6,51.4,27.4,24.5,23.1,26300681,280129
03/11/2022,Sex_Male,120675121,47.8,47.4,102419683,73.8,62.7,47.6,47.2,44.1,45.2,47.5,43.9,43407718,531345
03/11/2022,US,254683091,,100,216768044,76.7,65.3,,100,46,,100,,96118375,1212826
03/11/2022,Ages_75+_yrs,22696704,8.9,8.9,19601374,95,85.6,9,9,69.1,14.1,9.4,6,13543546,73109
03/11/2022,Ages_25-39_yrs,54101409,21.2,21.2,45215070,79.1,66.1,20.9,20.9,34.4,16.2,21.6,23.5,15555546,285197
03/11/2022,Race_eth_NHNHOPI,604175,0.3,0.2,544556,65.1,58.6,0.3,0.3,44.3,0.3,0.3,0.9,228375,9584
03/11/2022,Age_known,254657502,99.9,99.9,216762155,,,99.9,99.9,46,99.9,99.9,99.9,96118375,1212826
03/11/2022,Sex_known,252420157,99.9,99.1,215236988,,,99.9,99.3,46.2,99.9,99.9,99.9,95939892,1210969
03/11/2022,Age_unknown,25589,0,0,5889,,,0,0,0,0,0,0,0,0
03/11/2022,Ages_12-17_yrs,17226903,6.8,6.8,14694298,68.1,58.1,6.8,6.8,22.4,3.4,7,11.6,3290537,141028
03/11/2022,Race_eth_NHWhite,104550021,55.2,41.1,94634654,53,48,56.2,43.7,57.9,61.8,56.6,42.4,53025768,457947
03/11/2022,Ages_65-74_yrs,33495186,13.2,13.2,29110164,95,91.3,13.4,13.4,65.3,19.8,13.9,9.4,19012118,114270
03/11/2022,Race_eth_NHMult_Oth,11296911,6,4.4,10051395,95,95,6,4.6,54,6,5.9,6.3,5156961,68234
03/11/2022,Race_eth_known,189394563,99.9,74.4,168353216,,,99.9,77.7,53.1,99.9,99.9,99.9,85835594,1081041
03/11/2022,Ages_5-11_yrs,9711554,3.8,3.8,7721472,33.8,26.9,3.6,3.6,0,0,0,0,0,0
03/11/2022,Ages_40-49_yrs,35042492,13.8,13.8,30134401,85.9,73.9,13.9,13.9,42.3,13.3,14.4,14.9,12745185,181230
03/11/2022,Race_eth_NHBlack,19429727,10.3,7.6,16938247,47.1,41.1,10.1,7.8,42.9,8.2,10.1,13.8,7015533,148845
03/10/2022,Sex_known,252359415,99.9,99.1,215169689,,,99.9,99.3,46.2,99.9,99.9,99.9,95836051,1211408
03/10/2022,Race_eth_NHWhite,104535007,55.2,41.1,94615023,53,47.9,56.2,43.7,57.8,61.8,56.7,41.9,52987268,454404
03/10/2022,Race_eth_unknown,65273163,34.5,25.6,48402902,,,28.8,22.3,21.8,12,29.2,11.9,10269772,129416
03/10/2022,Race_eth_known,189348741,99.9,74.4,168297496,,,99.9,77.7,53,99.9,99.9,99.9,85744586,1083825
03/10/2022,Ages_12-15_yrs,11211186,4.4,4.4,9533453,66.3,56.4,4.4,4.4,19.5,1.9,4.6,8.1,1861774,98616
03/10/2022,Ages_40-49_yrs,35036118,13.8,13.8,30128260,85.9,73.9,13.9,13.9,42.3,13.3,14.4,15,12729607,182172
03/10/2022,Sex_Female,131712872,52.2,51.7,112780769,78.1,66.9,52.4,52,48.2,54.8,52.5,56,52472737,678458
03/10/2022,Race_eth_NHBlack,19422436,10.3,7.6,16928785,47.1,41.1,10.1,7.8,42.8,8.2,10.1,13.7,7003527,148045
03/10/2022,Race_eth_NHMult_Oth,11294259,6,4.4,10047885,95,95,6,4.6,54,6,5.9,6.3,5151139,68265
03/10/2022,Ages_50-64_yrs,58761711,23.1,23.1,51143417,92.3,80.3,23.6,23.6,51.4,27.4,24.5,23,26276630,279383
03/10/2022,Ages_12-17_yrs,17220373,6.8,6.8,14686427,68.1,58,6.8,6.8,22.3,3.4,7,11.9,3276096,144726
03/10/2022,Ages_75+_yrs,22695388,8.9,8.9,19600407,95,85.6,9,9,69.1,14.1,9.4,5.8,13538136,70883
03/10/2022,Sex_Male,120646543,47.8,47.4,102388920,73.8,62.6,47.6,47.2,44,45.2,47.5,44,43363314,532950
03/10/2022,Age_unknown,25584,0,0,5887,,,0,0,0,0,0,0,0,0
03/10/2022,Ages_<12yrs,9754820,3.8,3.8,7721723,20.1,15.9,3.6,3.6,0,0,0,0,0,0
03/10/2022,Race_eth_NHNHOPI,603965,0.3,0.2,544259,65,58.6,0.3,0.3,44.1,0.3,0.3,0.9,227426,9811
03/10/2022,Ages_18-24_yrs,23548771,9.2,9.2,19104776,77,62.5,8.8,8.8,29.6,5.9,9.1,11.5,5659941,139473
03/10/2022,Sex_unknown,2262537,0.9,0.9,1530811,,,0.7,0.7,11.8,0.2,0.7,0.2,178307,1833
03/10/2022,Ages_25-39_yrs,54086223,21.2,21.2,45201187,79.1,66.1,20.9,20.9,34.4,16.2,21.6,23.5,15530737,285101
03/10/2022,Race_eth_NHAIAN,1734127,0.9,0.7,1437291,71.2,59,0.9,0.7,43.4,0.7,0.8,1.1,591014,11604
03/10/2022,Ages_65-74_yrs,33492964,13.2,13.2,29108416,95,91.3,13.4,13.4,65.3,19.8,13.9,9.2,19003211,111503
03/10/2022,Ages_5-11_yrs,9698003,3.8,3.8,7699024,33.7,26.8,3.6,3.6,0,0,0,0,0,0
03/10/2022,Age_known,254596368,99.9,99.9,216694613,,,99.9,99.9,45.9,99.9,99.9,99.9,96014358,1213241
03/10/2022,Ages_<5yrs,51045,0,0,21244,0.3,0.1,0,0,0,0,0,0,0,0
03/10/2022,Race_eth_Hispanic,39124674,20.7,15.4,33298277,61.4,52.2,19.8,15.4,40,14.8,19.6,27.4,12648749,297081
03/10/2022,Ages_16-17_yrs,6009187,2.4,2.4,5152974,71.6,61.4,2.4,2.4,27.4,1.5,2.5,3.8,1414322,46110
03/10/2022,Race_eth_NHAsian,12634273,6.7,5,11425976,66.5,60.2,6.8,5.3,66.8,8.3,6.6,8.7,7135463,94615
03/10/2022,US,254621952,,100,216700500,76.7,65.3,,100,45.9,,100,,96014358,1213241
03/09/2022,Ages_75+_yrs,22693718,8.9,8.9,19599207,95,85.6,9,9,69,14.1,9.4,5.6,13531927,72520
03/09/2022,Race_eth_NHNHOPI,603738,0.3,0.2,543975,65,58.6,0.3,0.3,43.9,0.3,0.3,0.8,226403,9531
03/09/2022,Ages_5-11_yrs,9688294,3.8,3.8,7684034,33.7,26.7,3.5,3.5,0,0,0,0,0,0
03/09/2022,Sex_unknown,2262223,0.9,0.9,1530650,,,0.7,0.7,11.8,0.2,0.7,0.2,178155,2089
03/09/2022,Race_eth_NHAsian,12631945,6.7,5,11423893,66.5,60.1,6.8,5.3,66.7,8.3,6.6,8.9,7130075,104101
03/09/2022,Ages_50-64_yrs,58755515,23.1,23.1,51137845,92.3,80.3,23.6,23.6,51.3,27.4,24.5,23,26256278,298939
03/09/2022,Age_unknown,25579,0,0,5886,,,0,0,0,0,0,0,0,0
03/09/2022,Race_eth_NHAIAN,1733511,0.9,0.7,1436626,71.2,59,0.9,0.7,43.4,0.7,0.8,1,589954,12157
03/09/2022,Race_eth_NHWhite,104521953,55.2,41.1,94599057,53,47.9,56.2,43.7,57.8,61.8,56.7,41.8,52954434,485717
03/09/2022,Ages_12-17_yrs,17215504,6.8,6.8,14680869,68,58,6.8,6.8,22.3,3.4,7,12.1,3267054,157819
03/09/2022,US,254570215,,100,216646266,76.7,65.3,,100,45.9,,100,,95928693,1301103
03/09/2022,Ages_12-15_yrs,11207974,4.4,4.4,9529622,66.3,56.3,4.4,4.4,19.5,1.9,4.6,8.3,1855622,108001
03/09/2022,Ages_16-17_yrs,6007530,2.4,2.4,5151247,71.6,61.4,2.4,2.4,27.4,1.5,2.5,3.8,1411432,49818
03/09/2022,Ages_<12yrs,9744460,3.8,3.8,7706220,20.1,15.9,3.6,3.6,0,0,0,0,0,0
03/09/2022,Race_eth_NHBlack,19415361,10.3,7.6,16920134,47.1,41.1,10.1,7.8,42.8,8.2,10.1,13.4,6992364,156194
03/09/2022,Sex_Female,131685850,52.2,51.7,112751817,78.1,66.9,52.4,52,48.1,54.8,52.5,56.2,52424642,730105
03/09/2022,Race_eth_known,189309774,99.9,74.4,168252741,,,99.9,77.7,53,99.9,99.9,99.9,85669275,1163350
03/09/2022,Sex_known,252307992,99.9,99.1,215115616,,,99.9,99.3,46.2,99.9,99.9,99.9,95750538,1299014
03/09/2022,Sex_Male,120622142,47.8,47.4,102363799,73.8,62.6,47.6,47.2,44,45.2,47.5,43.8,43325896,568909
03/09/2022,Age_known,254544636,99.9,99.9,216640380,,,99.9,99.9,45.9,99.9,99.9,99.9,95928693,1301103
03/09/2022,Race_eth_NHMult_Oth,11292107,6,4.4,10045172,95,95,6,4.6,54,6,5.9,6.3,5146320,73521
03/09/2022,Ages_40-49_yrs,35030654,13.8,13.8,30122964,85.9,73.8,13.9,13.9,42.2,13.3,14.4,15.2,12717259,197677
03/09/2022,Ages_18-24_yrs,23541334,9.2,9.2,19097942,77,62.4,8.8,8.8,29.6,5.9,9.1,11.5,5650694,149492
03/09/2022,Race_eth_Hispanic,39111159,20.7,15.4,33283884,61.3,52.2,19.8,15.4,39.9,14.7,19.6,27.7,12629725,322129
03/09/2022,Ages_<5yrs,50396,0,0,20731,0.3,0.1,0,0,0,0,0,0,0,0
03/09/2022,Race_eth_unknown,65260393,34.5,25.6,48393423,,,28.8,22.3,21.7,12,29.2,11.8,10259418,137753
03/09/2022,Ages_65-74_yrs,33490544,13.2,13.2,29106603,95,91.3,13.4,13.4,65.3,19.8,13.9,8.9,18994149,115841
03/09/2022,Ages_25-39_yrs,54072907,21.2,21.2,45188730,79.1,66.1,20.9,20.9,34.3,16.2,21.6,23.7,15511332,308815
03/08/2022,Ages_12-15_yrs,11204628,4.4,4.4,9525453,66.2,56.3,4.4,4.4,19.4,1.9,4.6,8.3,1849745,113155
03/08/2022,Ages_40-49_yrs,35025299,13.8,13.8,30117773,85.9,73.8,13.9,13.9,42.2,13.3,14.4,15.2,12704913,206881
03/08/2022,Sex_unknown,2261802,0.9,0.9,1530457,,,0.7,0.7,11.8,0.2,0.7,0.2,178008,2366
03/08/2022,US,254517719,,100,216591648,76.7,65.2,,100,45.9,,100,,95843676,1359934
03/08/2022,Ages_5-11_yrs,9678255,3.8,3.8,7668536,33.7,26.7,3.5,3.5,0,0,0,0,0,0
03/08/2022,Ages_<5yrs,49744,0,0,20204,0.3,0.1,0,0,0,0,0,0,0,0
03/08/2022,Sex_known,252255917,99.9,99.1,215061191,,,99.9,99.3,46.1,99.9,99.9,99.9,95665668,1357568
03/08/2022,Sex_Female,131658938,52.2,51.7,112722991,78.1,66.9,52.4,52,48.1,54.8,52.5,56.3,52377939,764184
03/08/2022,Race_eth_NHWhite,104508821,55.2,41.1,94583158,53,47.9,56.2,43.7,57.8,61.8,56.7,41.7,52921771,506440
03/08/2022,Ages_50-64_yrs,58749204,23.1,23.1,51132468,92.3,80.3,23.6,23.6,51.3,27.4,24.5,23,26236590,312848
03/08/2022,Ages_12-17_yrs,17210502,6.8,6.8,14675016,68,58,6.8,6.8,22.2,3.4,7,12.2,3258153,165258
03/08/2022,Race_eth_NHAIAN,1732859,0.9,0.7,1435877,71.2,59,0.9,0.7,43.3,0.7,0.8,1,588958,12604
03/08/2022,Race_eth_NHMult_Oth,11289900,6,4.4,10042469,95,95,6,4.6,53.9,6,5.9,6.3,5141517,76239
03/08/2022,Ages_<12yrs,9733768,3.8,3.8,7690194,20.1,15.9,3.6,3.6,0,0,0,0,0,0
03/08/2022,Race_eth_Hispanic,39097073,20.7,15.4,33269387,61.3,52.2,19.8,15.4,39.9,14.7,19.6,27.8,12610054,337531
03/08/2022,Race_eth_unknown,65247826,34.5,25.6,48383984,,,28.8,22.3,21.7,12,29.2,12,10249757,145614
03/08/2022,Race_eth_NHNHOPI,603539,0.3,0.2,543665,65,58.5,0.3,0.3,43.8,0.3,0.3,0.8,225540,9196
03/08/2022,Ages_75+_yrs,22692233,8.9,8.9,19598016,95,85.6,9,9,69,14.1,9.4,5.6,13525856,75480
03/08/2022,Ages_18-24_yrs,23533442,9.2,9.2,19091129,76.9,62.4,8.8,8.8,29.5,5.9,9.1,11.5,5641384,155982
03/08/2022,Age_known,254492165,99.9,99.9,216585765,,,99.9,99.9,45.9,99.9,99.9,99.9,95843676,1359934
03/08/2022,Race_eth_NHAsian,12629476,6.7,5,11421742,66.5,60.1,6.8,5.3,66.7,8.3,6.6,9,7124633,109335
03/08/2022,Sex_Male,120596979,47.8,47.4,102338200,73.8,62.6,47.6,47.2,44,45.2,47.5,43.7,43287729,593384
03/08/2022,Ages_25-39_yrs,54059511,21.2,21.2,45176504,79,66.1,20.9,20.9,34.3,16.2,21.6,23.8,15491869,323155
03/08/2022,Ages_16-17_yrs,6005874,2.4,2.4,5149563,71.6,61.4,2.4,2.4,27.4,1.5,2.5,3.8,1408408,52103
03/08/2022,Age_unknown,25554,0,0,5883,,,0,0,0,0,0,0,0,0
03/08/2022,Ages_65-74_yrs,33488206,13.2,13.2,29104665,95,91.3,13.4,13.4,65.2,19.8,13.9,8.8,18984911,120330
03/08/2022,Race_eth_known,189269845,99.9,74.4,168207562,,,99.9,77.7,52.9,99.9,99.9,99.9,85593919,1214320
03/08/2022,Race_eth_NHBlack,19408177,10.3,7.6,16911264,47.1,41,10.1,7.8,42.7,8.2,10.1,13.4,6981446,162975
03/07/2022,Ages_40-49_yrs,35019658,13.8,13.8,30112547,85.9,73.8,13.9,13.9,42.1,13.3,14.4,15.2,12692194,215689
03/07/2022,Ages_50-64_yrs,58742779,23.1,23.1,51126969,92.3,80.3,23.6,23.6,51.3,27.4,24.5,23,26215485,326328
03/07/2022,Sex_Female,131631326,52.2,51.7,112693793,78.1,66.9,52.4,52,48,54.8,52.5,56.3,52329004,796959
03/07/2022,Ages_16-17_yrs,6004227,2.4,2.4,5147929,71.6,61.4,2.4,2.4,27.3,1.5,2.5,3.9,1405446,54714
03/07/2022,Race_eth_NHWhite,104495186,55.2,41.1,94567392,53,47.9,56.2,43.7,57.7,61.8,56.7,41.7,52887929,528106
03/07/2022,Age_unknown,25554,0,0,5883,,,0,0,0,0,0,0,0,0
03/07/2022,Race_eth_NHBlack,19400753,10.3,7.6,16902252,47.1,41,10.1,7.8,42.7,8.2,10.1,13.4,6969982,170055
03/07/2022,Age_known,254438823,99.9,99.9,216531086,,,99.9,99.9,45.8,99.9,99.9,99.9,95755314,1418614
03/07/2022,Ages_5-11_yrs,9668224,3.8,3.8,7653669,33.6,26.6,3.5,3.5,0,0,0,0,0,0
03/07/2022,Sex_Male,120571602,47.8,47.4,102312873,73.8,62.6,47.6,47.2,43.9,45.2,47.5,43.7,43248447,619143
03/07/2022,Sex_known,252202928,99.9,99.1,215006666,,,99.9,99.3,46.1,99.9,99.9,99.9,95577451,1416102
03/07/2022,Ages_12-15_yrs,11201378,4.4,4.4,9521421,66.2,56.3,4.4,4.4,19.4,1.9,4.6,8.4,1843780,118699
03/07/2022,Race_eth_NHAIAN,1732159,0.9,0.7,1435196,71.1,58.9,0.9,0.7,43.2,0.7,0.8,1,587799,12726
03/07/2022,Race_eth_NHMult_Oth,11287710,6,4.4,10039886,95,95,6,4.6,53.9,6,5.9,6.3,5136647,79200
03/07/2022,Ages_65-74_yrs,33485803,13.2,13.2,29102753,95,91.3,13.4,13.4,65.2,19.8,13.9,8.8,18975211,125363
03/07/2022,US,254464377,,100,216536969,76.6,65.2,,100,45.8,,100,,95755314,1418614
03/07/2022,Race_eth_NHNHOPI,603176,0.3,0.2,543299,65,58.5,0.3,0.3,43.6,0.3,0.3,0.7,224190,8865
03/07/2022,Sex_unknown,2261449,0.9,0.9,1530303,,,0.7,0.7,11.7,0.2,0.7,0.2,177863,2512
03/07/2022,Ages_<5yrs,49083,0,0,19719,0.2,0.1,0,0,0,0,0,0,0,0
03/07/2022,Race_eth_known,189228775,99.9,74.4,168162199,,,99.9,77.7,52.9,99.9,99.9,99.9,85515177,1266623
03/07/2022,Ages_25-39_yrs,54045580,21.2,21.2,45163728,79,66,20.9,20.9,34.3,16.2,21.6,23.7,15471833,335782
03/07/2022,Race_eth_Hispanic,39082828,20.7,15.4,33254443,61.3,52.2,19.8,15.4,39.8,14.7,19.6,27.9,12589788,352967
03/07/2022,Race_eth_unknown,65235554,34.5,25.6,48374668,,,28.8,22.3,21.7,12,29.2,12,10240137,151991
03/07/2022,Ages_18-24_yrs,23525626,9.2,9.2,19084106,76.9,62.4,8.8,8.8,29.5,5.9,9.1,11.5,5631868,162709
03/07/2022,Ages_75+_yrs,22690700,8.9,8.9,19596792,95,85.6,9.1,9.1,69,14.1,9.4,5.6,13519497,79330
03/07/2022,Ages_<12yrs,9723072,3.8,3.8,7674841,20.1,15.8,3.5,3.5,0,0,0,0,0,0
03/07/2022,Ages_12-17_yrs,17205605,6.8,6.8,14669350,68,58,6.8,6.8,22.1,3.4,7,12.2,3249226,173413
03/07/2022,Race_eth_NHAsian,12626963,6.7,5,11419731,66.5,60.1,6.8,5.3,66.6,8.3,6.6,9.1,7118842,114704
03/06/2022,Ages_12-17_yrs,17200451,6.8,6.8,14664045,68,58,6.8,6.8,22.1,3.4,7,12.4,3240286,183217
03/06/2022,Ages_18-24_yrs,23516925,9.2,9.2,19077183,76.9,62.4,8.8,8.8,29.5,5.9,9.1,11.4,5621754,168082
03/06/2022,Race_eth_NHMult_Oth,11285437,6,4.4,10037390,95,95,6,4.6,53.8,6,5.9,6.2,5131708,82216
03/06/2022,Race_eth_NHBlack,19393493,10.3,7.6,16894119,47.1,41,10,7.8,42.6,8.1,10.1,13.4,6959014,176824
03/06/2022,Ages_50-64_yrs,58735891,23.1,23.1,51121482,92.3,80.3,23.6,23.6,51.2,27.4,24.5,23,26194885,339938
03/06/2022,Race_eth_NHAsian,12624000,6.7,5,11417758,66.5,60.1,6.8,5.3,66.6,8.3,6.6,9.1,7112476,119741
03/06/2022,Sex_Female,131603231,52.2,51.7,112666979,78.1,66.8,52.4,52,48,54.7,52.5,56.3,52281248,830461
03/06/2022,US,254409365,,100,216486228,76.6,65.2,,100,45.8,,100,,95668711,1478836
03/06/2022,Ages_<5yrs,48476,0,0,19299,0.2,0.1,0,0,0,0,0,0,0,0
03/06/2022,Age_known,254383815,99.9,99.9,216480345,,,99.9,99.9,45.8,99.9,99.9,99.9,95668711,1478836
03/06/2022,Ages_16-17_yrs,6002515,2.4,2.4,5146336,71.5,61.3,2.4,2.4,27.3,1.5,2.5,3.9,1402480,57664
03/06/2022,Age_unknown,25550,0,0,5883,,,0,0,0,0,0,0,0,0
03/06/2022,Race_eth_Hispanic,39068222,20.7,15.4,33240316,61.3,52.1,19.8,15.4,39.7,14.7,19.6,28,12569429,370166
03/06/2022,Ages_75+_yrs,22689373,8.9,8.9,19595784,95,85.5,9.1,9.1,69,14.1,9.4,5.7,13513975,83602
03/06/2022,Sex_Male,120544983,47.8,47.4,102289059,73.7,62.6,47.6,47.2,43.9,45.3,47.5,43.7,43209713,645648
03/06/2022,Ages_<12yrs,9713325,3.8,3.8,7662130,20,15.8,3.5,3.5,0,0,0,0,0,0
03/06/2022,Ages_40-49_yrs,35013578,13.8,13.8,30107254,85.8,73.8,13.9,13.9,42.1,13.3,14.4,15.2,12679568,224480
03/06/2022,Race_eth_NHNHOPI,603002,0.3,0.2,543100,64.9,58.5,0.3,0.3,43.5,0.3,0.3,0.7,223920,9086
03/06/2022,Ages_65-74_yrs,33483408,13.2,13.2,29101018,95,91.3,13.4,13.4,65.2,19.8,13.9,8.9,18966403,131461
03/06/2022,Ages_25-39_yrs,54030864,21.2,21.2,45151449,79,66,20.9,20.9,34.2,16.2,21.6,23.5,15451840,348056
03/06/2022,Sex_unknown,2261151,0.9,0.9,1530190,,,0.7,0.7,11.7,0.2,0.7,0.2,177750,2727
03/06/2022,Race_eth_NHWhite,104481162,55.2,41.1,94552629,52.9,47.9,56.2,43.7,57.7,61.9,56.7,41.6,52854089,549072
03/06/2022,Sex_known,252148214,99.9,99.1,214956038,,,99.9,99.3,46.1,99.9,99.9,99.9,95490961,1476109
03/06/2022,Race_eth_NHAIAN,1731556,0.9,0.7,1434636,71.1,58.9,0.9,0.7,43.2,0.7,0.8,1,586870,13152
03/06/2022,Race_eth_unknown,65222445,34.5,25.6,48366178,,,28.8,22.3,21.7,12,29.2,12,10231205,158579
03/06/2022,Race_eth_known,189186872,99.9,74.4,168119948,,,99.9,77.7,52.9,99.9,99.9,99.9,85437506,1320257
03/06/2022,Ages_5-11_yrs,9659085,3.8,3.8,7641379,33.6,26.6,3.5,3.5,0,0,0,0,0,0
03/06/2022,Ages_12-15_yrs,11197936,4.4,4.4,9517709,66.2,56.3,4.4,4.4,19.3,1.9,4.6,8.5,1837806,125553
03/05/2022,Ages_12-17_yrs,17197602,6.8,6.8,14660852,68,57.9,6.8,6.8,22.1,3.4,7,12.7,3234587,200279
03/05/2022,Ages_18-24_yrs,23512767,9.2,9.2,19073905,76.9,62.4,8.8,8.8,29.5,5.9,9.1,11.3,5617284,178064
03/05/2022,Age_known,254357897,99.9,99.9,216457356,,,99.9,99.9,45.8,99.9,99.9,99.9,95634397,1580136
03/05/2022,Ages_5-11_yrs,9654783,3.8,3.8,7635299,33.6,26.6,3.5,3.5,0,0,0,0,0,0
03/05/2022,Ages_65-74_yrs,33482633,13.2,13.2,29100525,95,91.3,13.4,13.4,65.2,19.8,13.9,9,18964463,141791
03/05/2022,Sex_unknown,2261098,0.9,0.9,1530162,,,0.7,0.7,11.7,0.2,0.7,0.2,177727,2882
03/05/2022,Race_eth_NHAIAN,1731455,0.9,0.7,1434512,71.1,58.9,0.9,0.7,43.2,0.7,0.8,1,586689,13572
03/05/2022,Race_eth_NHMult_Oth,11284515,6,4.4,10036275,95,95,6,4.6,53.8,6,5.9,6.2,5129814,88180
03/05/2022,Ages_12-15_yrs,11196013,4.4,4.4,9515480,66.2,56.3,4.4,4.4,19.3,1.9,4.6,8.7,1833955,137225
03/05/2022,Sex_Male,120532306,47.8,47.4,102277931,73.7,62.6,47.6,47.2,43.9,45.2,47.5,43.7,43193969,689115
03/05/2022,Ages_50-64_yrs,58733008,23.1,23.1,51119478,92.3,80.3,23.6,23.6,51.2,27.4,24.5,23,26187880,363802
03/05/2022,Ages_<12yrs,9708836,3.8,3.8,7655903,20,15.8,3.5,3.5,0,0,0,0,0,0
03/05/2022,Sex_known,252122349,99.9,99.1,214933077,,,99.9,99.3,46.1,99.9,99.9,99.9,95456670,1577254
03/05/2022,Race_eth_NHAsian,12622311,6.7,5,11416411,66.4,60.1,6.8,5.3,66.5,8.3,6.6,9,7108912,127111
03/05/2022,Ages_16-17_yrs,6001589,2.4,2.4,5145372,71.5,61.3,2.4,2.4,27.2,1.5,2.5,4,1400632,63054
03/05/2022,Age_unknown,25550,0,0,5883,,,0,0,0,0,0,0,0,0
03/05/2022,Race_eth_NHNHOPI,602920,0.3,0.2,543031,64.9,58.5,0.3,0.3,43.5,0.3,0.3,0.7,223819,9455
03/05/2022,Sex_Female,131590043,52.2,51.7,112655146,78.1,66.8,52.4,52,48,54.8,52.5,56.3,52262701,888139
03/05/2022,Race_eth_known,189166874,99.9,74.4,168100202,,,99.9,77.7,52.8,99.9,99.9,99.9,85406293,1411064
03/05/2022,Ages_75+_yrs,22689004,8.9,8.9,19595547,95,85.5,9.1,9.1,69,14.1,9.4,5.7,13512877,90039
03/05/2022,Ages_40-49_yrs,35010607,13.8,13.8,30105135,85.8,73.8,13.9,13.9,42.1,13.3,14.4,15.1,12674223,238085
03/05/2022,US,254383447,,100,216463239,76.6,65.2,,100,45.8,,100,,95634397,1580136
03/05/2022,Race_eth_unknown,65216525,34.5,25.6,48362935,,,28.8,22.3,21.7,12,29.2,12,10228104,169072
03/05/2022,Race_eth_NHBlack,19390810,10.3,7.6,16890839,47,41,10,7.8,42.6,8.1,10.1,13.4,6955173,189445
03/05/2022,Race_eth_Hispanic,39059694,20.6,15.4,33233006,61.3,52.1,19.8,15.4,39.7,14.7,19.6,27.8,12560544,392079
03/05/2022,Race_eth_NHWhite,104475169,55.2,41.1,94546128,52.9,47.9,56.2,43.7,57.7,61.9,56.7,41.9,52841342,591222
03/05/2022,Ages_<5yrs,48290,0,0,19153,0.2,0.1,0,0,0,0,0,0,0,0
03/05/2022,Ages_25-39_yrs,54023440,21.2,21.2,45146011,79,66,20.9,20.9,34.2,16.1,21.6,23.3,15443083,368076
03/04/2022,Sex_unknown,2260973,0.9,0.9,1530104,,,0.7,0.7,11.7,0.2,0.7,0.2,177663,2918
03/04/2022,Ages_<5yrs,47872,0,0,18746,0.2,0.1,0,0,0,0,0,0,0,0
03/04/2022,US,254334223,,100,216414494,76.6,65.2,,100,45.8,,100,,95561186,1570309
03/04/2022,Age_unknown,25549,0,0,5883,,,0,0,0,0,0,0,0,0
03/04/2022,Race_eth_NHNHOPI,602686,0.3,0.2,542646,64.9,58.4,0.3,0.3,43.3,0.3,0.3,0.6,222560,8399
03/04/2022,Ages_16-17_yrs,5999838,2.4,2.4,5143641,71.5,61.3,2.4,2.4,27.1,1.5,2.5,4,1396483,62854
03/04/2022,Race_eth_NHWhite,104464497,55.2,41.1,94533591,52.9,47.9,56.3,43.7,57.7,61.9,56.7,42,52816139,589610
03/04/2022,Ages_<12yrs,9696631,3.8,3.8,7637348,20,15.8,3.5,3.5,0,0,0,0,0,0
03/04/2022,Ages_75+_yrs,22688276,8.9,8.9,19595098,95,85.5,9.1,9.1,68.9,14.1,9.4,5.7,13510443,89372
03/04/2022,Sex_known,252073250,99.9,99.1,214884390,,,99.9,99.3,46,99.9,99.9,99.9,95383523,1567391
03/04/2022,Ages_50-64_yrs,58727578,23.1,23.1,51115419,92.3,80.3,23.6,23.6,51.2,27.4,24.5,23,26171660,360773
03/04/2022,Race_eth_known,189128631,99.9,74.4,168058917,,,99.9,77.7,52.8,99.9,99.9,99.9,85340718,1403236
03/04/2022,Sex_Male,120508415,47.8,47.4,102254139,73.7,62.6,47.6,47.2,43.9,45.3,47.5,43.7,43161422,684974
03/04/2022,Ages_18-24_yrs,23506434,9.2,9.2,19069014,76.9,62.3,8.8,8.8,29.4,5.9,9.1,11.3,5609547,178096
03/04/2022,Race_eth_NHAIAN,1731259,0.9,0.7,1434286,71.1,58.9,0.9,0.7,43.2,0.7,0.8,1,586356,13496
03/04/2022,Race_eth_unknown,65205544,34.5,25.6,48355475,,,28.8,22.3,21.7,12,29.2,11.9,10220468,167073
03/04/2022,Age_known,254308674,99.9,99.9,216408611,,,99.9,99.9,45.8,99.9,99.9,99.9,95561186,1570309
03/04/2022,Race_eth_Hispanic,39043496,20.6,15.4,33217208,61.2,52.1,19.8,15.3,39.7,14.7,19.6,27.7,12541357,388464
03/04/2022,Race_eth_NHMult_Oth,11282382,6,4.4,10033543,95,95,6,4.6,53.8,6,5.9,6.2,5125543,87284
03/04/2022,Ages_25-39_yrs,54011651,21.2,21.2,45136967,79,66,20.9,20.9,34.2,16.1,21.6,23.3,15426376,366191
03/04/2022,Ages_12-15_yrs,11191726,4.4,4.4,9510420,66.2,56.2,4.4,4.4,19.2,1.9,4.6,8.7,1824024,136083
03/04/2022,Sex_Female,131564835,52.2,51.7,112630251,78.1,66.8,52.4,52,48,54.7,52.5,56.3,52222101,882417
